promptID,premise,splits,heuristic_value,heuristic_friendlyname,heuristic_example_text,heuristic_payment_text,heuristic_checkbox_text,entailment_payment,neutral_payment,contradiction_payment,FAQ_direct_link
107589,"To ward off increasingly strident demands from leftists, Rockefeller wanted to create businesses that would raise people's standard of living; using his own resources, he set up companies to raise cattle, grow crops, market food, develop natural resources, and build housing.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
144903,"And whether or not all the right jobs are filled with exactly the right people, the United States still manages to negotiate with China and the United Nations, the civil rights division still manages to file cases, and judges still manage to impose sentences.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
125120,"Prior to its alliance with the government, the PDFA merely hogged the drug debate.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
65430,"The troopers see Hillary as an undesirable, foul-mouthed harridan who had brought the mistreatment and neglect on herself.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
112677,"variety at the stand-ups, and pleasant trifles at the washstands.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
67681,"Do it too late and you seem, actually it's glib and insincere again.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
145523,How do we tell them to get out of our house without causing family problems?,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
7751,"The allegation, reported in Newsweek , is that when Willey met alone with Clinton at the White House in 1993 to ask for a paying job, Clinton made a pass at her--a charge denied by the president's attorney.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
128592,The consistency of Israeli policy made the difference.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
33245,A writer recounts his experience as a phone psychic.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
33410,"But it is probably true that the quality of politics in America has suffered from the erosion of public trust in institutions that used to act, to at least some degree, as watchdogs.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
138229,His work can no more be dispatched into some rubric like outsider art than that of Blake or Helderlin.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
30150,"In 19 th -century Britain, this tough love helped keep the divorce rate near zero even amid the stark status inequality of a modern nation.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
140858,They especially take him to task for blaming Plath's suicide on fate and astrology.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
76400,"Soon, Starling was conscripted into following the couple on their walks through Washington's Rock Creek Park (for more details, click ) and fending off reporters.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
105644,"Failure to ratify the treaty by April 29 squanders U.S. influence . Only representatives from the member states can sit on the committee that finalizes the treaty's logistics, and the United Nations won't hire verification inspectors from nonmember countries.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
101663,"It sparked a vigorous debate about morality, introduced role models who defied stereotypes (powerful attorneys in wheelchairs, patrician female lawmakers), and demonstrated that the political process is sturdy and forgiving.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
33519,"In a culture where Xena and Hercules have hit TV shows, it's a lot more fun imagining that you are a valiant warrior doing business-as-battle than it is to admit that you're a pudgy functionary whose most daring deed is to draft a boldly worded memo.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
52998,"Yes, said Emanuel after the HRC speech.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
83658,"For example, suppose that the U.S. stock market was to crash, threatening to undermine consumer confidence.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
30609,It introduced its own version of AOL's instant-messenger software and said it will offer similar dial-up service for less or no money.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
84412,"You look as hot as that pie, darlin', he said, glancing at the cleavage of her firm, young breasts, while her breath quickened with expectation.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
98752,"I think Wolfe is right about the potential of this kind of novel, one that takes us through unexplored precincts of our own society while spinning a good yarn.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
43572,I was about to say that studies showed no connection.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
30373,"Then, each boy was taken aside and asked how he would divide up rewards among individual boys from your group and the other group.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
72747,There's a name for this personnel  It's called Pass the Trash.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
99552,Upgrading to Next Day Air does NOT [their emphasis] mean you'll get your order the next day.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
54451,Reed takes his place in 2002.,train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
80479,"Don Michael Randel, currently provost at Cornell University, has been selected to succeed Hugo Sonnenschein, who stepped down in June.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
145108,"When Pooh is on CD-ROM, you know he really has it made.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
70078,"Of course, in some sense Dunlap must think that growth is important, because otherwise he wouldn't have spent billions of dollars to buy Coleman and First Alert and Signature Brands.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
87678,"Well, there has been an excruciatingly technical argument about this, mysteriously known as the double dividend debate; the general consensus seems to be no, and that on balance pollution taxes would be more likely to reduce GDP slightly than to increase it.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
129002,"It's also possible that experience will lead them to approximate rationality, and they'll reduce their bids.",train,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
76871,The call is coming from inside the house!,dev,external_knowledge,"write something that relies on something that is not explicitly stated, but is part of common knowledge","For example, the text may (i) focus on a fact that can be inferred from the text but isn't explicitly stated, (ii) play with the chronology of events, (iii) use wordplay like homonyms, or (iv) rely on common knowledge, such as the fact that a potato sack can hold things that aren't potatoes or that an elephant is an especially large animal. We are particularly hoping that you will come up with examples unlike what you've written in past rounds or seen in validations.",Each statement you provide that conforms to this restriction will add on a $0.10 bonus. Just mark the checkbox next to the sentence(s) where you have done this.,relies on common knowledge not mentioned in the text,$0.10 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=id.yq3hzhusmvli
