"promptID","premise","splits","heuristic_value","heuristic_friendlyname","heuristic_example_text","heuristic_payment_text","heuristic_checkbox_text","entailment_payment","neutral_payment","contradiction_payment","FAQ_direct_link"
"3886",". I suppose you could make an argument that it's a significant enough phenomenon, so that it deserves to be here.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"26923","But I can give two illustrations, both from ballets by George Balanchine that I have on tape.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"112946","But if you do, may you be blessed with the wiliness of a fox, the agility of a cat, and the creepy ingenuity of a defense secretary in concocting a dazzling non- It was nobody's fault.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"74852","The basic premise of this line is that the findings of faith and reason are not at odds--only their methods are.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"143426","This triathlon kills Churchill, who wins the defeat-totalitarianism contest but flunks the liberation-and-justice contest.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"17996","The piece features what is sure to be a major element of any Bradley  a surfeit of tired sports metaphors.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"66715","We see a worker clocking in while the narrator points to 10 million new jobs and, as the spot cuts to a Kennedyesque Clinton with children, it concludes with the phrase a better future.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"57297","I am not aware of any studies comparing the number of words an average person could expect to hear spoken in a typical day 500 years ago vs. the number that can be heard now, but the increase surely is vast.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"57921","But there is a more fruitful way to look at  He is the first high-profile newspaper man in a long time who actually believes in newspapers.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"22474","The Falcons, who have stunk perennially, are football's best Cinderella story in years.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"143155","Starr's failures stemmed not from evil but from errant good.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"116371","Mitch McConnell, R-Ky., has tried to focus scrutiny on McCain's tobacco and campaign-finance crusades.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"77561","Is it not clear that such unrestricted applications of the principles of 'equal opportunity' would in practice mean the veritable economic enslavement of the small states and their subjugation to the rule and arbitrary will of strong and enriched foreign firms, banks, and industrial corporations?","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"115743","Last week Israel also ordered the PA to arrest one of its high-ranking police officers for planning an attack on a Jewish settlement.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"139509","Yet, assume that this famous still was not portraying an act of  Would it be a relief or a disappointment?","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"66650","The relatively small crowds mean that fans sit close to the action.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"72740","So it wasn't Missenhardt's singing--marvelous though that was--that made Osmin's rantings so thrilling.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"117032","That would, in effect, penalize companies for efficiency and productivity.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"60471","Michael Kelly's WP column about Ken Starr vs.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"36025","The celebrity-obsessed magazine surpasses itself in the post-Oscar issue.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"119615","Once again, a plea to Susan and Sylvester.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"104076","Now on a Tripod home page, the site itself claims to have been hit only 1,110 times since December 1998.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"80706","Save The Diaries of Dawn Powell (1995) for last.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"47447","Unlike the Europeanists, the Liberal Humanitarians have turned hawk for moral reasons.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"92552","Now the conservative mantras are perjury is perjury and no man is above the law--and K finds himself tempted by the idea that it isn't the end of the world if a perjurer gets away with it.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"144223","The ossified state of European telecom monopolies would stun American Webheads.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"23625","Britons, however, trumpet their poet laureate as worthy of the ranks of Blake, Keats, Hardy and Auden (the Times of London).","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"83187","I remember seeing a piece by Michael Kinsley some years back on the absurdity of punditry.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"94338","The military's officer corps, especially the Army's, has been successfully transformed from a clubby elite, where promotions depended on golfing partners, into a more integrated meritocracy.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"38672","Coulter argues ad  Clinton's China satellite policy was treason.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"138101","At most, the competition of new forms of social organization draw people away from older forms of association.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"48625","The Los Angeles Times told readers that the real news was the wall-to-wall press throng at the news conference.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"128176","The chart to which Reich refers was actually presented during Saxton's opening statement, hours before Reich testified, and did not look as Reich claims it did.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"34621","The version of Linux that comes in Mastering Linux offers no technical assistance, but Red Hat's version 5.2, which costs $39.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"124805","You don't have to teach Rik Smits how to make post moves.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"135740","Others, though, bash Pfitzner's work as a pale imitation of Wagner, massively bloated [and] endlessly meandering, and say its American performance would have been [b]etter never, perhaps, than late (Martin Bernheimer, the Los Angeles Times ).","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"66187","As companies found themselves increasingly squeezed between the demands of workers and stockholders, however, they started pressuring their insurers, who passed that pressure on to hospitals, doctors, and other providers.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"31445","If it really wants to balance the budget it should just do so, rather than passing feel-good laws that say the budget should be balanced.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"99603","The newer ballets aim for more universal and fundamental emotions than amazement--for a sense of beauty, or joy, or love, or sorrow.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"58430","This is celestially ordained blondness, the mark of God's favor, affirming the signal beauty of the old pagan deities who had already given all blondes--torrid or chilly, fake or real--an edge for 2,000 years.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"43861","Their last words are, Honest, I wish I could persuade you that I neither love nor hate technology.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"144764","Anything, she concluded as long as I am not a Washington journalist in the era of Clinton and Gingrich and Starr, covering this horrible grudge match between the right and the left that has been building since Watergate.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"115068","And in 1976 Beatty resisted pleas to make a late primary challenge to Jimmy Carter.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"8111","News argues that most of America's 93 million volunteers aren't doing much good.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"43392","The wrist supporters I ordered were black neoprene with a metal brace and a flexible magnetic band.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"80641","Republicans have also evolved a bit on the issue of executive privilege, the doctrine that protects communications between the president and his top advisers.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"145838","It is one of the most cherished questions in Romantic poetry.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"67679","About what you did to that nice Galileo?","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"65568","But the real dirty work had already been done.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"24139","He must know that no one can be shocked when everyone's in on the joke, but he doesn't seem to want (or to be able) to step outside the camp aesthetic and play anything straight.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"60893","The image it suggests to your steadfast adviser is of two children dancing in a meadow ...","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"115888","La Repubblica of Rome reported Wednesday that the singer Michael Jackson has been fined 4 million lire (around $2,200) for plagiarism.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"44871","When agencies lose major accounts, they often fire nearly everyone involved with the account.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"138091","Or, to the extent that it really means keep the government out, it sounds like an attempt by the earlier settlers of the new domain to monopolize its structure at the expense of later comers who wish to play by a different set of rules in some portion of that space.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"52342","Congress is reconsidering whether to post them, according to Poblete.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"146001","Reading this book helped me see that I am a minimal realist.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"122546","PBS's Nova is offering lots of bang-'em-up footage in its two-part series , ESCAPE!","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"27374","This moderate course doesn't satisfy the most avid consumerists.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"139256","One much-discussed cybertrend is especially relevant  the scenario in which various data brokers offer a Daily Me, a batch of articles tailored to your tastes, cheaply gleaned from all over the Web.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"136384","When they arrived there, they met some neighbors from home who told them about a sign saying NO CANADIANS.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"110844","God how I love this country.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"42657","That is the sense in which we are all on the same bus.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"19477","But a small item in the WP 's TV column makes you wonder even about  It seems that UPN has ordered up a full season of episodes for the virtually all-black Moesha, which as of last Sunday, the paper reports, ranked 124th among the 139 series on the air.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"83493","MLS's dilemma is  If it doesn't pay for talent, it will certainly remain a minor league.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"89903","Not  Homo economicus is not a central pillar of my faith--he is merely a working assumption, albeit one that is extremely useful in many circumstances.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"44515","His deconstruction of political ads is a weekly feature of Slate during the election season.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"131939","But by the time Avis' employees bought the company, the new thinking was that there was no better way of encouraging their creativity and dedication.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"37576","The Washington Post reported that for $5,000, the National Republican Senatorial Committee is offering donors a chance to give Trent Lott and other senators advice at a forum next month.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"136165","The first, as many of you did, is to take the competition improbably downscale--mixing implausible amounts of sex and/or violence into the competition.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"79877","I have bitten my tongue all week, but I finally said something to the brat.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"21812","I e-mailed all three galleries, asking them to explain the disparity in their prices.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"133489","The only thing I liked about the first episode is Steven Van Zandt as Silvio Dante imitating Michael and Kay Corleone.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"59954","That is a rough description of what Kevin Phillips later called the emerging Republican  the crowd whose voting habits were molded by the act of detesting the likes of Bobby Kennedy--politicians who never worked a day in their lives, who were eager (so the perception went) to oppress the plain folk with burdensome taxes in order to fatten the undeserving poor, eager to sell out America's military supremacy out of some guilt-ridden moralism.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"53956","Fleece makers offer a few other options.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"7932","And even then, James added, it's all humbug.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"87192","Authors like Brand and Toffler understood the rise of what today we call libertarianism, with its cross-pollination between cultural trends (do-it-yourself rock and roll, homebuilding, computer building, etc., symbolized by the Whole Earth Catalog, the Sex Pistols, and the Apple II) and economic trends (the rise of the entrepreneur as hero, the brand of me, and ever-lowering barriers to the flow of capital from market to market).","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"125440","If women are disproportionately pro big government, for whatever reason, how does that disqualify the big-government philosophy, or explain away its apparent triumph?","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"24622","One common mistake is to count federal grants-in-aid as state and local taxes, but that's double counting, since they're already paid for by federal taxes.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"31286","However, she did neglect to mention a more interesting controversy within the mental-health community regarding the nature of diagnosis.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"137092","Lott's formulation put NATO's withdrawal  Let's see if we can't find a way to get the bombing stopped, get Milosevic to pull back his troops, find a way to get the Kosovars [to] go back in.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"65665","The proposed HearSLATE could then offer discriminating commuters and professional drivers some intellectual refuge from the endless tirade of mindless drivel currently broadcast by the common carriers.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"54735","Scientists are now convinced that a vast internal ocean is, or was recently, roiling the surface and providing the heat and chemicals necessary to create life.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"36338","At the same time it would teach today's youth about the real-life value of the Second Amendment.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"108700","Wolf did both, by turning the issue into an object lesson on women's professional success.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"3234","And later, a la Rousseau, As my understanding of the kinds of scripts about sexuality available to women bore down on me, the forest would function the way that fantasies of wilderness functioned for the urbanized eighteenth-century European  I would find myself making a mental reference to the forest when I searched for a symbol for female lust.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"25786","The authors claim to demonstrate that high IQ is more predictive of economic success than any other factor, and that low IQ is more predictive of poverty and social breakdown.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"61987","By sidestepping obvious cliches (rushing crowds, crashing waves) in an effort to make a sensitive and tasteful show about a trashy subject, says Newsday 's Linda Winer, the production achieves only banality.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"13137","But they persevered, she said, firm and optimistic in their search, until they were finally allowed by a packed restaurant to eat their dinner off the floor.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"118117","One deterrent to food-stamp use, remember, is the Checkout-Line Factor--people tend to look at you funny when you whip out your food-stamp card to buy your groceries.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"88195","That I don't want it to end.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"7091","A sufficiently clever system of taxes and subsidies can induce people to make accurate reports of their own emotional distress.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"96715","Democrats complain that given the amount of time they spend with Geraldo, diGenova and Toensing can't possibly be doing their government job.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"110333","That's some chutzpah, considering who the chief beneficiary was.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"146035","Plimpton got lost in his list at one point, but despite referring to one of the contributors to the display's soundtrack as Cecille Dion, he brought to the event his patrician sonorities and his fabled familiarity with fireworks.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"138733","USA Today described the models as struggling actresses, reported that they were unaware of the health risks of donating eggs, and quoted one as saying, I'd rather do this than do Playboy or Penthouse . Harris' sole verified bidder told the paper that selling eggs was better than prostitution.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"40779","Life on Earth was special because it was the only life we knew.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"17738","Entertain, for a moment, this  If we at Slate captured your voicemail recording and played it on our site without your permission, some lawyers would say that we had violated your copyright.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"81659","If slightness in a Library of America volume is a mark of esteem, Kerr can be assured that the two svelte books she reviewed, at under a thousand pages each, accord Gertrude Stein a measure of honor beyond mere inclusion in the series.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"41961","That's not your demographic profile on the Net, observes consultant Rob Arena, of Presage Internet Consulting, who coordinated Bob Dole's Internet campaign in 1996.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"108846","Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or some combination thereof.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"39696","This is the type of lie--if it is, indeed, a lie--that we seem to be encountering most frequently these days.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"35507","To give up on River Rouge in order to build your brand is one thing.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"127811","(By contrast, Slate 's assessment relies entirely upon sources who are not identified by name.)","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"37731","(The magazine revised its methodology to reward high spending on instruction.)","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"91404","I know that these are alleged bones, and emotional sentiments are whipped up by the prayers of the priests and the nuns.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"28701","We think these defects aren't fatal.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"106615","Wal-Mart still won't stock adult videos, although it no longer carries its own store editions of mainstream hits with the naughty bits edited out, as it was once rumored to do.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"35341","Clinton was 36 at the time of his alleged affair with the 21-year-old Ward.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"120593","A story on the JonBenet Ramsey case says her parents are not the only suspects.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"55040","So does that of my fellow general editor, Nelly MacKay.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"90726","The Nobel Prize-winning novelist produces a  Critics say she's stuck in pre-democratic South Africa.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"97663","I throw rocks through the window of a different McDonald's every week.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"56326","Puts me in mind of Boswell's description of what in the 18 th century was called a hypochodriack, what we'd call a ","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"45474","Standard Medicare coverage pays only 80 percent of doctor and hospital bills and nothing for drugs.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"138287","As the hearing ended, Harkin expressed alarm that biotech companies were claiming licenses and patents to human stem cells.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"9360","But in the world we live in--or at least in the neighborhood I live in--there are so many interchangeable dry cleaners that none of them should be able to get away with exploiting anyone.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"67463","In part, this is because Las Vegas has itself become one of the world's most powerful brand names.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"9121","When we're there, however, she spends a large part of the evening on the phone or on the computer.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"16544","The current tumult in Kosovo completes a circle for Milosevic.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"30606","AOL countered that Microsoft had already tried and failed to launch a proprietary online service.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"76813","Beck's first contribution will appear Monday evening.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"139035","Click here for Finkelstein's explanation of why this logic is expedient.","dev","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"32888","By the way, an old corporate pro once told me never to discuss anything of importance in a bathroom or an elevator.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"111047","And you can't bring me back from the dead.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"81545","The second instance of Bennett's dishonesty concerns incarceration . In the 1994 volume, Bennett defines the incarceration problem as the failure to imprison criminals.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
"21924","At MIT, where he had been given a teaching job, he hardly bothered with undergraduates and humiliated graduate students by solving their thesis problems.","train","tbd","tbd","tbd","tbd","tbd","tbd","tbd","tbd","none"
